VENDOR_NAME,VENDOR_NBR,SKU_NBR,DC_ID,PO_NBR,FISCAL_WEEK_NBR,MDSE_GRP_DSC,DIRECTOR,CAT_NBR,CATEGORY,SKU_DSC,DNP_RANKING,COMBINED_ACTION,COMBINED_CAUSE,ACTION_TAKEN_ON_TIME,FILL_RATE_ISSUE,SUM_ORDERED,SUM_RCVD,FILL_RATE,FILL_RATE_WK_1,FILL_RATE_WK_2,FILL_RATE_WK_3,FILL_RATE_WK_4,FILL_RATE_WK_5,FILL_RATE_WK_6,FILL_RATE_WK_7,VENDOR_ISSUE,OOS_LIKELY,LATE_ISSUE,STA_DT,REQUESTED_DT,APPT_DT,TRAILER_ARRIVE_DT,RECEIVED_DT,RECEIPT_DELAY_DAYS,RECEIPT_DELAY_WK_1_AGO,RECEIPT_DELAY_WK_2_AGO,RECEIPT_DELAY_WK_3_AGO,RECEIPT_DELAY_WK_4_AGO,DC_BOH_QTY,STORE_BOH_QTY,ON_WITHDRAWAL_QTY,TOTAL_WEEKS_OF_SUPPLY,IN_STOCK_PERCENT,STORE_IN_STOCK_PCT,ACTIVE_IND,DISCON_IND,OOS_LIKELY2,AVG_FILL_RATE_4WK,AVG_RECEIPT_DELAY_4WK,AVG_FILL_RATE_8WK,AVG_RECEIPT_DELAY_8WK,SKU_AVG_MARGIN,TOTAL_UNITS_ORDERED,STORE_COUNT
VITAGEN,91123,39933,GA,32367,202536,BEAUTY & PERSONAL CARE,THOR ODINSON,7,SKIN CARE,Vitamin C 500mg 60ct,Bottom 50%,Vendor Outreach,Transportation issue,,N,176,166,94.3,92.0,93.4,100,89.0,82.9,99.9,90.3,Y,N,Y,2025-08-27,2025-08-27,2025-08-28,2025-08-31,2025-09-01,20.1,19.9,17.7,19.0,17.2,129,1279,5,22.1,0.8817,0.8712,A,N,N,93.6,18.4,92.5,16.3,0.2003,176,68
MEDIQ,55013,74033,TX,32368,202539,CONSUMER HEALTH CARE,NATASHA ROMANOV,3,COLD & ALLERGY,Cat Litter 40lb,Bottom 50%,Vendor Outreach,>5 days late,N,N,428,380,88.8,81.0,72.0,80.8,94.7,86.6,98.9,91.9,Y,Y,Y,2025-08-03,2025-08-03,2025-08-04,2025-08-05,2025-08-05,18.3,19.3,21.9,17.1,16.7,117,127,198,69.61,0.3738,0.4001,A,N,Y,82.1,18.8,86.8,19.3,0.2971,428,83
GREENLEAF,61234,15380,AZ,32369,202539,CONSUMER HEALTH CARE,NATASHA ROMANOV,4,PAIN MANAGEMENT,Baby Wipes 80ct,Bottom 50%,Vendor Outreach,>5 days late,N,N,57,57,99.2,93.6,88.6,100,100,95.7,100,100,Y,N,Y,2025-08-22,2025-08-24,2025-08-26,2025-08-29,2025-08-29,11.9,15.3,10.7,12.6,16.1,446,952,35,30.11,0.9446,0.9548,A,N,N,95.5,13.7,97.1,14.9,0.1255,57,43
BIOMED,48902,80028,CA,32370,202539,CONSUMER HEALTH CARE,DIANA PRINCE,10,FIRST AID,Moisturizer SPF30 3oz,Top 50%,Escalate to Merchant,Low fill rate (<85%),Y,Y,123,98,79.7,79.4,78.9,82.5,79.8,71.8,86.4,88.1,Y,N,N,2025-08-25,2025-08-24,2025-08-26,2025-08-27,2025-08-28,-1.8,-5.8,3.7,-1.1,-5.7,466,1582,121,27.42,0.898,0.9093,A,N,N,80.2,-2.2,80.9,-5.5,0.3044,123,194
MEDIQ,55013,47599,FL,32371,202536,BEAUTY & PERSONAL CARE,NATASHA ROMANOV,7,SKIN CARE,Bandage Assorted 30ct,Bottom 50%,Vendor Outreach,Vendor capacity constraint,,Y,60,35,59.0,78.7,58.3,61.2,45.1,67.8,73.1,40.0,Y,Y,N,2025-08-29,2025-08-29,2025-08-30,2025-08-31,2025-09-01,-1.1,-0.3,1.9,1.4,-3.3,172,717,204,30.49,0.3532,0.3562,A,N,Y,60.8,-0.1,60.4,3.1,0.4529,60,196
BIOMED,48902,63504,GA,32372,202540,BEAUTY & PERSONAL CARE,NATASHA ROMANOV,5,PERSONAL CARE,Baby Wipes 80ct,Top 50%,Vendor Outreach,Transportation issue,N,N,105,98,93.1,76.5,98.2,100,88.7,88.6,95.9,84.3,Y,N,Y,2025-09-06,2025-09-08,2025-09-08,2025-09-12,2025-09-14,15.9,21.3,9.4,18.9,17.9,348,1203,79,27.1,0.886,0.8935,A,N,N,90.8,16.9,90.7,17.3,0.2106,105,76
HEALTHCORP,80021,90000,NC,32373,202535,PET CARE,DIANA PRINCE,9,PET SUPPLIES,Vitamin C 500mg 60ct,Top 10%,Vendor Outreach,Weather delay,N,N,93,79,85.3,81.0,99.5,77.5,83.6,88.3,92.1,82.2,N,N,N,2025-09-27,2025-09-30,2025-10-01,2025-10-02,2025-10-03,3.2,2.8,4.2,1.3,1.4,360,408,148,44.9,0.7879,0.8181,A,N,N,85.4,2.4,86.9,5.9,0.1533,93,219
BIOMED,48902,82393,WA,32374,202535,BEAUTY & PERSONAL CARE,PETER PARKER,5,PERSONAL CARE,Dog Food Dry 20lb,Top 10%,Vendor Outreach,Weather delay,,Y,125,100,80.0,81.9,81.3,86.6,73.8,66.5,82.0,59.7,Y,Y,Y,2025-09-30,2025-10-02,2025-10-04,2025-10-06,2025-10-07,11.4,6.8,9.8,10.4,17.7,43,1865,189,22.49,0.3276,0.2911,A,N,Y,80.9,11.2,75.5,10.6,0.1887,125,174
SUNRISE,88345,20888,GA,32375,202534,CONSUMER HEALTH CARE,DIANA PRINCE,10,FIRST AID,Sunscreen SPF50 4oz,Bottom 50%,Vendor Outreach,>5 days late,,Y,352,206,58.4,66.0,66.0,72.0,60.7,64.5,40.7,56.1,Y,Y,Y,2025-08-28,2025-08-27,2025-08-27,2025-08-29,2025-08-31,13.3,15.4,14.0,12.2,16.4,388,1394,234,28.92,0.5638,0.5471,A,N,Y,66.2,14.5,61.8,15.3,0.1086,352,204
PRIMECARE,34567,59809,NY,32376,202540,CONSUMER HEALTH CARE,BRUCE BANNER,1,DIGESTIVE HEALTH,Bandage Assorted 30ct,Top 10%,Vendor Outreach,Demand spike,,Y,461,289,62.6,71.0,62.3,61.5,58.5,59.1,67.7,64.9,Y,Y,N,2025-09-02,2025-08-30,2025-08-30,2025-08-30,2025-08-30,-1.4,0.9,-0.3,-2.0,-2.7,124,202,90,41.19,0.4494,0.4148,A,N,Y,63.3,-1.0,63.0,0.1,0.1061,461,184
NOVAPHARM,41892,30479,NC,32377,202535,BABY & CHILD,PETER PARKER,8,BABY CARE,Cough Syrup 8oz,Bottom 50%,Vendor Outreach,>5 days late,Y,Y,78,55,71.0,57.8,75.1,83.6,74.1,72.7,71.7,70.8,Y,Y,Y,2025-08-13,2025-08-13,2025-08-13,2025-08-20,2025-08-22,17.9,19.1,22.5,14.7,20.6,361,431,240,47.89,0.4152,0.4328,A,N,Y,72.6,19.2,72.2,18.7,0.1358,78,111
MEDIQ,55013,81040,NC,32378,202535,CONSUMER HEALTH CARE,PETER PARKER,4,PAIN MANAGEMENT,Pain Reliever 50ct,Bottom 50%,Vendor Outreach,Transportation issue,,N,484,435,89.8,94.6,89.6,82.7,81.7,82.2,84.1,87.9,Y,Y,Y,2025-08-19,2025-08-22,2025-08-22,2025-08-23,2025-08-23,18.4,21.5,18.4,18.8,21.9,32,1061,176,23.92,0.6611,0.6171,A,N,Y,87.2,20.1,86.0,20.2,0.3007,484,55
GREENLEAF,61234,57379,NC,32379,202538,CONSUMER HEALTH CARE,THOR ODINSON,2,VITAMINS & SUPPLEMENTS,Nasal Spray 0.5oz,Top 50%,Escalate to Merchant,Transportation issue,,Y,213,127,59.8,51.3,59.4,50.7,46.2,59.8,48.2,87.4,Y,Y,Y,2025-08-21,2025-08-24,2025-08-25,2025-08-28,2025-08-29,8.9,11.1,12.9,3.7,12.2,231,362,72,36.74,0.5951,0.5837,A,N,Y,51.9,10.0,59.1,8.7,0.1672,213,197
VITAGEN,91123,96739,FL,32380,202536,CONSUMER HEALTH CARE,CAROL DANVERS,3,COLD & ALLERGY,Nasal Spray 0.5oz,Top 10%,Vendor Outreach,Transportation issue,N,N,58,53,90.9,95.2,96.8,98.8,92.0,84.3,100,85.4,Y,N,Y,2025-09-12,2025-09-09,2025-09-10,2025-09-10,2025-09-10,13.3,12.6,10.1,13.3,15.4,487,712,244,40.53,0.8763,0.8404,A,N,N,95.7,12.8,92.3,10.5,0.3207,58,167
MEDIQ,55013,54378,OH,32381,202535,CONSUMER HEALTH CARE,NATASHA ROMANOV,10,FIRST AID,Probiotic 30ct,Bottom 50%,Vendor Outreach,Weather delay,,Y,321,168,52.4,51.3,50.1,38.1,57.4,46.6,55.2,51.9,Y,Y,Y,2025-09-27,2025-09-26,2025-09-28,2025-10-01,2025-10-02,12.7,12.9,19.9,10.2,6.6,284,747,295,35.5,0.6175,0.6373,A,N,Y,49.2,12.4,51.7,9.4,0.3742,321,137
GREENLEAF,61234,71571,CA,32382,202535,BEAUTY & PERSONAL CARE,BRUCE BANNER,6,HAIR CARE,Diaper Size 3 160ct,Bottom 50%,Escalate to Merchant,Vendor capacity constraint,,Y,125,84,67.4,75.5,71.9,53.9,57.3,73.5,65.8,54.2,Y,Y,N,2025-08-15,2025-08-17,2025-08-17,2025-08-18,2025-08-19,3.5,5.1,2.8,0.7,4.1,422,1321,247,30.13,0.5248,0.5532,A,N,Y,64.7,3.2,64.2,5.4,0.19,125,106
GREENLEAF,61234,25776,OH,32383,202542,CONSUMER HEALTH CARE,PETER PARKER,1,DIGESTIVE HEALTH,Baby Wipes 80ct,Top 50%,Vendor Outreach,Vendor capacity constraint,N,N,194,172,88.7,86.2,79.9,97.4,92.7,83.3,90.6,95.1,N,N,N,2025-09-10,2025-09-10,2025-09-12,2025-09-12,2025-09-14,-1.8,1.2,-0.2,-0.4,-2.7,227,1603,160,24.83,0.7312,0.7086,A,N,N,89.1,-0.5,89.1,2.6,0.1733,194,75
AKZE,32274,26241,CA,32384,202541,BEAUTY & PERSONAL CARE,BRUCE BANNER,6,HAIR CARE,Cat Litter 40lb,Top 10%,Escalate to Merchant,Low fill rate (<85%),N,Y,211,162,76.6,75.3,77.9,70.1,79.4,81.4,86.5,77.4,Y,N,N,2025-08-05,2025-08-02,2025-08-02,2025-08-02,2025-08-02,0.3,-4.0,1.1,-0.4,-0.0,267,384,120,40.16,0.7266,0.7126,A,N,N,75.7,-0.8,77.7,-1.3,0.2803,211,41
VITAGEN,91123,94124,NY,32385,202535,CONSUMER HEALTH CARE,DIANA PRINCE,3,COLD & ALLERGY,Cat Litter 40lb,Bottom 50%,Vendor Outreach,Weather delay,N,N,279,244,87.4,90.0,88.7,71.3,87.8,90.1,86.7,85.8,N,N,N,2025-09-25,2025-09-23,2025-09-25,2025-09-26,2025-09-27,2.5,1.6,2.6,2.9,-4.8,198,1598,202,25.01,0.7056,0.7322,A,N,N,84.5,0.6,85.0,0.7,0.3475,279,30
GREENLEAF,61234,14719,IL,32386,202541,CONSUMER HEALTH CARE,NATASHA ROMANOV,4,PAIN MANAGEMENT,Nasal Spray 0.5oz,Top 50%,Vendor Outreach,Weather delay,Y,N,409,353,86.2,93.2,79.7,90.0,79.1,86.8,87.0,78.4,Y,N,Y,2025-08-22,2025-08-20,2025-08-21,2025-08-23,2025-08-24,10.0,7.0,8.2,9.9,11.2,61,1382,146,23.0,0.831,0.8256,A,N,N,85.5,9.1,85.9,12.0,0.1832,409,31
NOVAPHARM,41892,36946,IL,32387,202537,CONSUMER HEALTH CARE,THOR ODINSON,10,FIRST AID,Multivitamin 90ct,Bottom 50%,Vendor Outreach,>5 days late,Y,N,468,419,89.6,87.2,78.3,92.2,91.7,100,92.7,84.9,N,N,N,2025-09-16,2025-09-16,2025-09-18,2025-09-19,2025-09-20,-1.8,-1.4,0.1,-3.6,1.3,200,1282,84,24.43,0.967,0.965,A,N,N,87.3,-0.9,88.7,-2.9,0.135,468,64
AKZE,32274,91169,CA,32388,202534,CONSUMER HEALTH CARE,PETER PARKER,1,DIGESTIVE HEALTH,Bandage Assorted 30ct,Top 50%,Vendor Outreach,Vendor capacity constraint,,Y,245,177,72.1,75.6,71.2,64.3,80.6,85.0,69.7,67.6,Y,Y,N,2025-09-29,2025-10-02,2025-10-02,2025-10-02,2025-10-04,2.6,4.3,3.4,-3.8,1.8,381,2000,15,23.96,0.6521,0.6953,A,N,Y,72.9,1.4,73.7,1.8,0.4127,245,149
AKZE,32274,83823,WA,32389,202537,CONSUMER HEALTH CARE,CAROL DANVERS,2,VITAMINS & SUPPLEMENTS,Shampoo 12oz,Bottom 50%,Vendor Outreach,Weather delay,,N,397,360,90.7,94.2,99.0,92.7,85.9,91.8,100,92.1,Y,N,Y,2025-09-12,2025-09-11,2025-09-11,2025-09-14,2025-09-16,15.8,14.6,11.2,16.5,18.1,229,1709,0,22.68,0.9888,0.9432,A,N,N,93.0,15.1,92.2,13.6,0.3198,397,128
SUNRISE,88345,16198,OH,32390,202539,BEAUTY & PERSONAL CARE,BRUCE BANNER,6,HAIR CARE,Allergy Relief 24ct,Top 10%,Vendor Outreach,Vendor capacity constraint,N,Y,291,186,64.0,51.9,76.3,62.5,54.1,59.1,74.3,55.2,Y,Y,N,2025-09-13,2025-09-14,2025-09-15,2025-09-16,2025-09-17,0.6,2.8,0.8,-1.1,-2.3,44,1283,129,22.7,0.6539,0.6372,A,N,Y,61.2,0.0,61.0,-1.4,0.3279,291,84
HEALTHCORP,80021,80806,FL,32391,202537,CONSUMER HEALTH CARE,DIANA PRINCE,10,FIRST AID,Shampoo 12oz,Top 10%,Vendor Outreach,Partial shipment,Y,N,252,217,86.2,93.2,82.8,88.1,83.9,86.2,86.8,86.6,N,N,N,2025-08-21,2025-08-23,2025-08-24,2025-08-26,2025-08-27,4.5,4.2,-0.0,5.3,1.1,267,1395,201,26.71,0.7635,0.7486,A,N,N,87.0,2.6,85.9,4.4,0.3882,252,242
SUNRISE,88345,34684,CA,32392,202541,PET CARE,CAROL DANVERS,9,PET SUPPLIES,Pain Reliever 50ct,Top 50%,Vendor Outreach,>5 days late,,N,86,82,95.4,90.7,100,93.6,100,82.7,80.4,95.9,Y,N,Y,2025-09-30,2025-09-27,2025-09-28,2025-09-30,2025-10-02,10.4,10.9,12.4,15.2,12.5,206,71,153,121.13,0.7995,0.787,A,N,N,96.1,12.8,92.5,11.9,0.3767,86,31
PRIMECARE,34567,14131,WA,32393,202534,BEAUTY & PERSONAL CARE,DIANA PRINCE,6,HAIR CARE,Eye Drops 0.5oz,Top 50%,Vendor Outreach,Demand spike,N,Y,292,227,77.9,88.4,70.5,84.5,87.9,85.0,72.5,72.8,Y,N,N,2025-08-06,2025-08-06,2025-08-07,2025-08-09,2025-08-09,4.8,7.7,4.7,9.7,3.6,42,552,48,23.26,0.8319,0.8568,A,N,N,82.8,6.4,80.0,12.1,0.3487,292,241
GREENLEAF,61234,63819,TX,32394,202534,CONSUMER HEALTH CARE,DIANA PRINCE,1,DIGESTIVE HEALTH,Shampoo 12oz,Top 10%,Vendor Outreach,Partial shipment,N,N,277,238,86.0,88.7,91.8,72.8,80.3,73.5,83.1,85.9,N,N,N,2025-08-22,2025-08-22,2025-08-22,2025-08-22,2025-08-22,1.6,3.1,3.6,0.2,2.9,101,1037,248,26.73,0.7722,0.7609,A,N,N,83.4,2.5,83.2,2.4,0.1197,277,103
HEALTHCORP,80021,99526,NC,32395,202541,BABY & CHILD,DIANA PRINCE,8,BABY CARE,Dog Food Dry 20lb,Top 50%,Vendor Outreach,>5 days late,N,N,109,94,86.5,74.9,94.9,96.6,96.2,83.1,79.4,89.4,N,N,N,2025-08-27,2025-08-27,2025-08-27,2025-08-28,2025-08-29,2.9,1.2,-3.3,0.4,5.7,285,1487,216,26.74,0.7194,0.6781,A,N,N,90.7,1.0,88.3,-1.1,0.3282,109,134
NOVAPHARM,41892,13160,FL,32396,202536,CONSUMER HEALTH CARE,NATASHA ROMANOV,2,VITAMINS & SUPPLEMENTS,Nasal Spray 0.5oz,Top 10%,Escalate to Merchant,Weather delay,Y,Y,278,192,69.0,59.2,66.1,47.9,71.9,63.1,60.2,70.7,Y,Y,Y,2025-09-20,2025-09-17,2025-09-17,2025-09-21,2025-09-23,9.0,9.6,12.1,12.5,10.1,136,1249,271,26.52,0.3035,0.3415,A,N,Y,61.3,11.1,63.5,14.0,0.3988,278,254
SYNCO,67441,22982,FL,32397,202542,BEAUTY & PERSONAL CARE,CAROL DANVERS,7,SKIN CARE,Cat Litter 40lb,Top 50%,Vendor Outreach,Weather delay,N,N,86,75,87.2,100,93.9,94.0,89.1,84.9,63.6,85.2,N,N,N,2025-09-22,2025-09-21,2025-09-22,2025-09-22,2025-09-23,2.0,-0.2,-0.2,-3.0,-3.0,21,1833,164,22.02,0.9264,0.8792,A,N,N,94.2,-1.6,86.6,-5.7,0.3729,86,125
MEDIQ,55013,72831,NC,32398,202536,PET CARE,NATASHA ROMANOV,9,PET SUPPLIES,Probiotic 30ct,Bottom 50%,Vendor Outreach,Weather delay,,N,316,282,89.3,90.5,80.9,92.2,89.9,100,97.9,96.3,Y,Y,Y,2025-09-23,2025-09-24,2025-09-26,2025-09-28,2025-09-29,11.5,14.9,10.7,15.8,14.2,437,1992,240,26.8,0.5046,0.4932,A,N,Y,88.4,13.9,92.1,16.0,0.5156,316,80
HEALTHCORP,80021,21925,WA,32399,202542,BEAUTY & PERSONAL CARE,BRUCE BANNER,6,HAIR CARE,Cat Litter 40lb,Top 10%,Escalate to Merchant,Transportation issue,,Y,82,42,51.1,42.3,50.4,57.4,48.8,60.4,44.4,67.1,Y,Y,Y,2025-09-13,2025-09-13,2025-09-14,2025-09-18,2025-09-20,19.6,22.5,27.1,20.6,22.1,217,1421,96,24.41,0.6073,0.6464,A,N,Y,49.7,23.1,53.4,25.7,0.4087,82,287
